Accident_ID,Date,Time,Time_Period,Location,Latitude,Longitude,Weather,Road_Condition,Road_Type,Light_Condition,Severity,Vehicles_Involved,Casualties
A01746,2025-08-13,21:00,Night,College Road,19.198921,72.842466,Clear,Dry,Residential Road,Dark,Moderate,2,0
A01747,2025-08-14,00:20,Night,Station Road,19.199026,72.856039,Clear,Wet,Highway,Dark,Severe,2,2
A01748,2025-08-14,21:50,Night,Junction Road,19.107115,72.944494,Cloudy,Dry,Intersection,Dark,Minor,4,0
A01749,2025-08-15,23:20,Night,Residential Area,19.163047,73.056602,Clear,Dry,Highway,Dark,Minor,3,2
A01750,2025-08-16,17:20,Evening,City Center,19.104665,73.040829,Cloudy,Dry,Residential Road,Daylight,Severe,2,1
A01751,2025-08-16,17:40,Evening,City Center,18.911436,72.770281,Clear,Dry,Highway,Daylight,Fatal,1,1
A01752,2025-08-17,13:40,Afternoon,Expressway,18.926403,73.057634,Clear,Dry,Urban Road,Daylight,Moderate,2,1
A01753,2025-08-17,14:50,Afternoon,Residential Area,19.053496,72.783288,Rainy,Wet,Urban Road,Daylight,Fatal,1,1
A01754,2025-08-18,11:40,Morning,College Road,19.199899,72.895372,Clear,Dry,Urban Road,Daylight,Moderate,2,0
A01755,2025-08-18,03:10,Night,College Road,19.26529,73.017892,Cloudy,Dry,Highway,Dark,Moderate,2,1
A01756,2025-08-19,02:50,Night,Industrial Area,18.911883,72.778529,Cloudy,Dry,Urban Road,Dark,Minor,2,0
A01757,2025-08-19,19:40,Evening,Expressway,19.047212,72.76414,Rainy,Dry,Residential Road,Dusk,Moderate,5,2
A01758,2025-08-20,11:50,Morning,Market Road,18.989513,72.865499,Clear,Wet,Residential Road,Daylight,Minor,2,0
A01759,2025-08-20,06:20,Morning,Ring Road,19.226082,73.005474,Rainy,Slippery,Highway,Daylight,Severe,2,3
A01760,2025-08-21,10:20,Morning,Junction Road,19.238387,72.932615,Stormy,Slippery,Expressway,Daylight,Severe,2,2
A01761,2025-08-22,00:50,Night,College Road,18.982564,72.895951,Rainy,Wet,Highway,Dark,Moderate,2,0
A01762,2025-08-22,05:10,Morning,City Center,19.184331,73.034576,Cloudy,Dry,Urban Road,Dark,Minor,2,0
A01763,2025-08-23,14:10,Afternoon,Main Highway,19.192702,73.018348,Cloudy,Dry,Urban Road,Daylight,Minor,3,2
A01764,2025-08-23,14:50,Afternoon,Expressway,18.970823,73.025115,Rainy,Wet,Residential Road,Daylight,Minor,2,0
A01765,2025-08-24,18:40,Evening,City Center,19.073478,72.910904,Cloudy,Poor,Urban Road,Dusk,Minor,2,1
A01766,2025-08-24,10:30,Morning,Junction Road,19.148135,72.756807,Clear,Dry,Intersection,Daylight,Moderate,3,0
A01767,2025-08-25,22:10,Night,Market Road,18.910427,72.810248,Clear,Dry,Urban Road,Dark,Severe,1,1
A01768,2025-08-25,01:00,Night,Residential Area,19.061837,73.009455,Rainy,Wet,Highway,Dark,Minor,2,0
A01769,2025-08-26,13:20,Afternoon,Market Road,18.961983,73.013611,Clear,Dry,Urban Road,Daylight,Minor,2,1
A01770,2025-08-27,01:50,Night,Bridge Road,19.116759,73.090305,Rainy,Wet,Intersection,Dark,Moderate,3,2
A01771,2025-08-27,03:00,Night,Ring Road,19.237167,72.816565,Clear,Dry,Residential Road,Dark,Minor,2,2
A01772,2025-08-28,16:50,Afternoon,Bridge Road,19.109902,72.793024,Cloudy,Dry,Expressway,Daylight,Severe,2,1
A01773,2025-08-28,02:20,Night,Industrial Area,18.914393,72.798576,Clear,Dry,Intersection,Dark,Minor,3,1
A01774,2025-08-29,12:20,Afternoon,College Road,18.911863,72.814676,Clear,Dry,Intersection,Daylight,Minor,2,0
A01775,2025-08-29,08:10,Morning,Industrial Area,19.142201,72.934964,Stormy,Wet,Expressway,Daylight,Minor,2,1
A01776,2025-08-30,06:10,Morning,Market Road,19.031193,73.091324,Foggy,Dry,Highway,Daylight,Minor,1,0
A01777,2025-08-30,14:00,Afternoon,Bridge Road,19.129067,72.956301,Cloudy,Dry,Expressway,Daylight,Moderate,3,2
A01778,2025-08-31,22:50,Night,Main Highway,18.965455,72.932941,Cloudy,Dry,Highway,Dark,Minor,4,3
A01779,2025-08-31,10:20,Morning,Junction Road,19.210745,72.985675,Rainy,Dry,Expressway,Daylight,Moderate,5,2
A01780,2025-09-01,19:00,Evening,Ring Road,19.244288,72.775876,Cloudy,Dry,Residential Road,Dusk,Moderate,4,0
A01781,2025-09-02,01:30,Night,Expressway,19.25569,73.035374,Cloudy,Wet,Expressway,Dark,Minor,3,2
A01782,2025-09-02,14:00,Afternoon,Main Highway,19.02163,72.976408,Clear,Poor,Urban Road,Daylight,Minor,3,0
A01783,2025-09-03,13:40,Afternoon,Expressway,19.164294,72.809917,Cloudy,Dry,Residential Road,Daylight,Moderate,3,0
A01784,2025-09-03,19:00,Evening,Main Highway,19.011617,72.97075,Rainy,Slippery,Intersection,Dusk,Moderate,2,0
A01785,2025-09-04,21:40,Night,Main Highway,19.205103,72.958673,Stormy,Slippery,Highway,Dark,Severe,3,1
A01786,2025-09-04,10:40,Morning,Residential Area,18.94821,72.772699,Clear,Dry,Urban Road,Daylight,Minor,2,1
A01787,2025-09-05,02:40,Night,College Road,19.205106,72.843426,Rainy,Wet,Residential Road,Dark,Minor,2,1
A01788,2025-09-05,16:30,Afternoon,College Road,19.075891,72.88683,Cloudy,Poor,Intersection,Daylight,Minor,3,1
A01789,2025-09-06,11:00,Morning,Bridge Road,19.24222,72.835711,Clear,Dry,Highway,Daylight,Moderate,2,2
A01790,2025-09-06,23:00,Night,Main Highway,19.195572,72.835107,Clear,Dry,Highway,Dark,Moderate,2,0
A01791,2025-09-07,20:30,Evening,Airport Road,19.050608,72.950532,Clear,Dry,Highway,Dusk,Severe,2,0
A01792,2025-09-08,14:20,Afternoon,Ring Road,19.261416,72.914801,Clear,Wet,Highway,Daylight,Moderate,4,2
A01793,2025-09-08,15:10,Afternoon,Airport Road,19.013335,72.983552,Clear,Dry,Intersection,Daylight,Minor,3,0
A01794,2025-09-09,04:00,Night,Industrial Area,19.286795,73.084742,Rainy,Wet,Residential Road,Dark,Moderate,2,2
A01795,2025-09-09,19:10,Evening,Bridge Road,19.206881,72.981195,Rainy,Slippery,Residential Road,Dusk,Severe,2,3
A01796,2025-09-10,05:50,Morning,Ring Road,19.29627,72.953734,Cloudy,Dry,Urban Road,Dark,Minor,2,0
A01797,2025-09-10,18:50,Evening,Market Road,18.921562,73.046646,Foggy,Dry,Expressway,Dusk,Moderate,1,1
A01798,2025-09-11,04:30,Night,Bridge Road,19.009614,72.971226,Clear,Dry,Highway,Dark,Fatal,2,0
A01799,2025-09-11,02:50,Night,Industrial Area,19.196506,72.807946,Clear,Dry,Urban Road,Dark,Moderate,3,3
A01800,2025-09-12,00:50,Night,Industrial Area,19.2689,72.860162,Cloudy,Dry,Urban Road,Dark,Moderate,2,1
A01801,2025-09-12,05:20,Morning,Industrial Area,18.911508,73.006676,Clear,Dry,Highway,Dark,Minor,2,1
A01802,2025-09-13,14:20,Afternoon,Airport Road,18.900004,73.008434,Clear,Dry,Urban Road,Daylight,Minor,1,0
A01803,2025-09-14,01:20,Night,Expressway,19.002497,73.095453,Clear,Poor,Urban Road,Dark,Minor,2,0
A01804,2025-09-14,02:50,Night,Expressway,19.241111,72.969441,Clear,Dry,Highway,Dark,Moderate,1,1
A01805,2025-09-15,16:30,Afternoon,College Road,19.206861,73.064841,Rainy,Wet,Highway,Daylight,Minor,2,1
A01806,2025-09-15,23:40,Night,Ring Road,19.036111,72.769103,Clear,Dry,Expressway,Dark,Severe,2,0
A01807,2025-09-16,11:40,Morning,Expressway,18.900805,72.948178,Cloudy,Wet,Highway,Daylight,Severe,4,5
A01808,2025-09-16,17:10,Evening,Market Road,19.121882,73.071947,Clear,Dry,Intersection,Daylight,Moderate,3,1
A01809,2025-09-17,14:40,Afternoon,Station Road,18.995182,72.850535,Rainy,Wet,Highway,Daylight,Minor,2,0
A01810,2025-09-17,11:40,Morning,Station Road,19.198244,72.804207,Clear,Dry,Expressway,Daylight,Minor,2,0
A01811,2025-09-18,15:20,Afternoon,Main Highway,19.07854,72.872679,Rainy,Slippery,Intersection,Daylight,Severe,3,3
A01812,2025-09-19,07:20,Morning,Residential Area,19.171441,73.027283,Clear,Dry,Intersection,Daylight,Moderate,1,1
A01813,2025-09-19,13:50,Afternoon,Bridge Road,19.240924,72.779645,Clear,Dry,Intersection,Daylight,Moderate,3,2
A01814,2025-09-20,16:10,Afternoon,Residential Area,19.114304,72.960119,Cloudy,Dry,Urban Road,Daylight,Minor,4,2
A01815,2025-09-20,20:00,Evening,Junction Road,19.034382,72.797471,Clear,Wet,Urban Road,Dusk,Moderate,2,0
A01816,2025-09-21,07:10,Morning,Station Road,19.207817,72.902436,Clear,Dry,Urban Road,Daylight,Moderate,3,1
A01817,2025-09-21,14:10,Afternoon,Station Road,19.006075,73.088092,Clear,Dry,Highway,Daylight,Moderate,3,0
A01818,2025-09-22,13:30,Afternoon,Junction Road,19.256608,72.8183,Foggy,Dry,Highway,Daylight,Moderate,2,1
A01819,2025-09-22,17:50,Evening,City Center,18.928571,72.761906,Clear,Poor,Intersection,Daylight,Severe,3,1
A01820,2025-09-23,19:30,Evening,Market Road,19.234187,72.899521,Rainy,Wet,Residential Road,Dusk,Minor,2,0
A01821,2025-09-23,06:10,Morning,City Center,18.936622,72.952193,Clear,Poor,Residential Road,Daylight,Minor,2,0
A01822,2025-09-24,02:10,Night,Main Highway,18.922455,72.854131,Clear,Wet,Intersection,Dark,Moderate,3,0
A01823,2025-09-25,11:10,Morning,City Center,19.045303,72.939619,Clear,Dry,Residential Road,Daylight,Minor,3,2
A01824,2025-09-25,20:40,Evening,Bridge Road,19.28262,73.083691,Foggy,Dry,Residential Road,Dusk,Moderate,4,4
A01825,2025-09-26,23:30,Night,Airport Road,19.293394,72.85912,Clear,Dry,Expressway,Dark,Moderate,2,2
A01826,2025-09-26,02:10,Night,Junction Road,18.980828,72.858299,Clear,Dry,Highway,Dark,Severe,2,1
A01827,2025-09-27,19:20,Evening,Main Highway,18.959455,72.918969,Clear,Dry,Urban Road,Dusk,Moderate,2,1
A01828,2025-09-27,13:50,Afternoon,Airport Road,19.041181,72.930361,Clear,Dry,Intersection,Daylight,Minor,1,0
A01829,2025-09-28,14:50,Afternoon,Main Highway,19.034835,72.750478,Clear,Poor,Intersection,Daylight,Minor,2,0
A01830,2025-09-28,13:20,Afternoon,City Center,19.203837,72.965556,Cloudy,Dry,Intersection,Daylight,Severe,2,1
A01831,2025-09-29,06:50,Morning,Station Road,19.0776,73.099075,Clear,Wet,Urban Road,Daylight,Minor,2,0
A01832,2025-09-29,16:40,Afternoon,Airport Road,19.211953,72.852203,Clear,Dry,Intersection,Daylight,Moderate,2,1
A01833,2025-09-30,11:40,Morning,Ring Road,19.199485,72.970784,Rainy,Wet,Highway,Daylight,Severe,2,3
A01834,2025-10-01,19:00,Evening,Main Highway,19.131324,72.751618,Clear,Wet,Highway,Dusk,Minor,5,1
A01835,2025-10-01,03:00,Night,Residential Area,19.233405,72.961514,Clear,Dry,Urban Road,Dark,Minor,3,0
A01836,2025-10-02,08:00,Morning,College Road,18.978259,72.906474,Clear,Dry,Urban Road,Daylight,Moderate,1,0
A01837,2025-10-02,05:50,Morning,Ring Road,18.964724,72.935603,Cloudy,Dry,Urban Road,Dark,Severe,4,2
A01838,2025-10-03,15:40,Afternoon,Expressway,19.20026,72.940367,Clear,Dry,Urban Road,Daylight,Minor,3,1
A01839,2025-10-03,21:40,Night,Ring Road,18.997919,72.811934,Cloudy,Dry,Highway,Dark,Severe,4,2
A01840,2025-10-04,21:40,Night,Industrial Area,18.901118,73.019489,Clear,Dry,Urban Road,Dark,Moderate,2,0
A01841,2025-10-04,20:20,Evening,Industrial Area,19.264784,72.944414,Cloudy,Dry,Expressway,Dusk,Fatal,2,0
A01842,2025-10-05,20:40,Evening,Industrial Area,19.149175,72.844568,Clear,Poor,Residential Road,Dusk,Minor,4,1
A01843,2025-10-05,01:20,Night,Market Road,19.077975,73.078084,Cloudy,Dry,Highway,Dark,Minor,2,2
A01844,2025-10-06,23:00,Night,Station Road,19.190295,72.754471,Rainy,Dry,Urban Road,Dark,Severe,4,4
A01845,2025-10-07,07:00,Morning,Residential Area,19.033333,73.004078,Cloudy,Dry,Residential Road,Daylight,Severe,3,1
A01846,2025-10-07,10:50,Morning,College Road,19.281466,72.883432,Clear,Dry,Urban Road,Daylight,Moderate,5,2
A01847,2025-10-08,12:00,Afternoon,Bridge Road,18.927448,72.932891,Clear,Dry,Urban Road,Daylight,Moderate,2,1
A01848,2025-10-08,16:50,Afternoon,Airport Road,19.156379,72.852028,Clear,Dry,Residential Road,Daylight,Severe,2,1
A01849,2025-10-09,07:10,Morning,Ring Road,19.210916,72.862438,Clear,Wet,Intersection,Daylight,Minor,2,0
A01850,2025-10-09,20:10,Evening,Market Road,19.08765,72.755308,Clear,Dry,Highway,Dusk,Moderate,5,1
A01851,2025-10-10,17:30,Evening,Airport Road,19.201987,73.005446,Rainy,Wet,Urban Road,Daylight,Severe,2,2
A01852,2025-10-10,17:50,Evening,Market Road,19.270764,72.998779,Clear,Dry,Urban Road,Daylight,Minor,2,1
A01853,2025-10-11,13:30,Afternoon,City Center,19.197598,72.979025,Clear,Dry,Residential Road,Daylight,Minor,2,3
A01854,2025-10-12,14:30,Afternoon,Market Road,19.023747,73.057283,Cloudy,Poor,Highway,Daylight,Severe,2,3
A01855,2025-10-12,05:10,Morning,City Center,19.124739,73.065444,Cloudy,Wet,Highway,Dark,Minor,2,0
A01856,2025-10-13,10:50,Morning,City Center,19.264641,72.944756,Clear,Dry,Urban Road,Daylight,Minor,2,0
A01857,2025-10-13,12:10,Afternoon,Bridge Road,19.079639,72.989688,Rainy,Wet,Intersection,Daylight,Fatal,4,0
A01858,2025-10-14,00:30,Night,Expressway,19.172679,72.753849,Clear,Dry,Expressway,Dark,Moderate,1,0
A01859,2025-10-14,05:50,Morning,College Road,19.086206,73.04622,Rainy,Wet,Residential Road,Dark,Severe,4,2
A01860,2025-10-15,08:30,Morning,Bridge Road,18.948538,73.035745,Rainy,Dry,Expressway,Daylight,Severe,3,2
A01861,2025-10-15,07:40,Morning,Market Road,18.923439,72.757087,Rainy,Wet,Highway,Daylight,Minor,3,2
A01862,2025-10-16,10:50,Morning,Station Road,19.28091,72.939989,Cloudy,Dry,Intersection,Daylight,Minor,3,1
A01863,2025-10-16,21:50,Night,City Center,19.145017,73.067329,Clear,Dry,Residential Road,Dark,Minor,2,0
A01864,2025-10-17,18:30,Evening,Expressway,18.941526,72.813486,Clear,Poor,Urban Road,Dusk,Minor,2,0
A01865,2025-10-18,23:40,Night,Expressway,19.242975,72.873426,Cloudy,Dry,Expressway,Dark,Moderate,3,0
A01866,2025-10-18,08:20,Morning,College Road,19.109077,72.865869,Clear,Dry,Expressway,Daylight,Moderate,2,1
A01867,2025-10-19,16:10,Afternoon,Market Road,19.208773,72.874579,Rainy,Wet,Expressway,Daylight,Moderate,2,1
A01868,2025-10-19,11:30,Morning,Ring Road,18.950702,72.76466,Clear,Dry,Highway,Daylight,Minor,1,1
A01869,2025-10-20,13:50,Afternoon,College Road,19.262764,72.847656,Clear,Dry,Intersection,Daylight,Minor,3,0
A01870,2025-10-20,14:10,Afternoon,Ring Road,19.136214,72.8532,Clear,Dry,Intersection,Daylight,Moderate,2,0
A01871,2025-10-21,15:10,Afternoon,City Center,19.195304,73.053055,Clear,Dry,Urban Road,Daylight,Moderate,2,1
A01872,2025-10-21,21:10,Night,Airport Road,18.912552,72.873241,Cloudy,Dry,Highway,Dark,Minor,2,2
A01873,2025-10-22,21:20,Night,Residential Area,19.026122,72.906526,Rainy,Wet,Highway,Dark,Moderate,5,1
A01874,2025-10-22,19:00,Evening,City Center,19.006978,72.883258,Cloudy,Dry,Intersection,Dusk,Minor,2,0
A01875,2025-10-23,00:30,Night,Industrial Area,19.279838,72.792236,Rainy,Wet,Residential Road,Dark,Minor,3,0
A01876,2025-10-24,09:00,Morning,Industrial Area,18.974135,73.096625,Foggy,Dry,Urban Road,Daylight,Moderate,3,2
A01877,2025-10-24,07:00,Morning,Station Road,19.182821,73.039039,Rainy,Wet,Urban Road,Daylight,Minor,3,0
A01878,2025-10-25,17:00,Evening,College Road,18.917101,72.939322,Clear,Dry,Urban Road,Daylight,Moderate,2,3
A01879,2025-10-25,00:10,Night,Residential Area,18.979074,72.916728,Rainy,Slippery,Residential Road,Dark,Minor,3,0
A01880,2025-10-26,01:40,Night,Ring Road,19.035439,72.977239,Clear,Dry,Urban Road,Dark,Minor,2,0
A01881,2025-10-26,00:10,Night,Main Highway,19.217802,72.864251,Clear,Dry,Intersection,Dark,Minor,2,1
A01882,2025-10-27,00:10,Night,Industrial Area,19.215991,72.767599,Cloudy,Dry,Residential Road,Dark,Severe,3,2
A01883,2025-10-27,08:50,Morning,Residential Area,19.281041,72.891511,Clear,Dry,Expressway,Daylight,Moderate,3,0
A01884,2025-10-28,12:50,Afternoon,Station Road,19.266707,73.094392,Clear,Dry,Urban Road,Daylight,Fatal,3,5
A01885,2025-10-29,00:00,Night,Market Road,18.932606,72.813821,Clear,Wet,Highway,Dark,Moderate,4,0
A01886,2025-10-29,12:10,Afternoon,Junction Road,19.231947,72.934697,Clear,Dry,Urban Road,Daylight,Moderate,2,1
A01887,2025-10-30,19:00,Evening,Residential Area,19.080469,72.752982,Foggy,Dry,Urban Road,Dusk,Minor,4,1
A01888,2025-10-30,21:50,Night,Market Road,19.246354,72.792711,Clear,Dry,Highway,Dark,Minor,2,2
A01889,2025-10-31,06:40,Morning,College Road,18.935715,72.955517,Clear,Dry,Intersection,Daylight,Minor,3,2
A01890,2025-10-31,01:30,Night,Bridge Road,19.229108,72.854095,Clear,Dry,Urban Road,Dark,Minor,2,0
A01891,2025-11-01,05:00,Morning,Market Road,18.963857,73.06699,Clear,Dry,Highway,Dark,Moderate,2,1
A01892,2025-11-01,06:40,Morning,College Road,19.033537,72.892159,Foggy,Wet,Highway,Daylight,Minor,2,1
A01893,2025-11-02,13:30,Afternoon,City Center,18.911539,72.822812,Clear,Dry,Urban Road,Daylight,Minor,2,2
A01894,2025-11-02,17:20,Evening,College Road,18.949491,72.940957,Cloudy,Poor,Intersection,Daylight,Minor,2,1
A01895,2025-11-03,14:00,Afternoon,Ring Road,19.07829,73.028241,Rainy,Slippery,Urban Road,Daylight,Moderate,2,2
A01896,2025-11-04,01:00,Night,Junction Road,19.227335,72.756797,Foggy,Wet,Urban Road,Dark,Moderate,1,1
A01897,2025-11-04,09:20,Morning,Residential Area,19.209468,72.926932,Cloudy,Dry,Residential Road,Daylight,Severe,2,2
A01898,2025-11-05,22:20,Night,Junction Road,18.994119,73.020699,Rainy,Dry,Urban Road,Dark,Minor,1,0
A01899,2025-11-05,11:00,Morning,Airport Road,18.960676,72.786256,Clear,Dry,Highway,Daylight,Minor,2,1
A01900,2025-11-06,16:20,Afternoon,Bridge Road,19.055705,73.065979,Clear,Dry,Highway,Daylight,Minor,1,1
A01901,2025-11-06,07:10,Morning,Expressway,19.253307,72.842581,Clear,Poor,Urban Road,Daylight,Severe,2,2
A01902,2025-11-07,10:30,Morning,Market Road,18.93657,72.809711,Foggy,Poor,Highway,Daylight,Minor,4,0
A01903,2025-11-07,02:30,Night,Bridge Road,19.117166,72.95624,Clear,Dry,Highway,Dark,Moderate,4,1
A01904,2025-11-08,05:30,Morning,Residential Area,18.935523,72.811261,Clear,Dry,Expressway,Dark,Moderate,1,0
A01905,2025-11-08,08:10,Morning,Residential Area,19.088085,72.987896,Clear,Dry,Highway,Daylight,Minor,3,0
A01906,2025-11-09,05:20,Morning,Market Road,18.950717,72.921536,Clear,Dry,Expressway,Dark,Minor,3,1
A01907,2025-11-10,08:40,Morning,Station Road,18.932135,72.788485,Clear,Dry,Expressway,Daylight,Minor,2,0
A01908,2025-11-10,06:20,Morning,Airport Road,18.97634,73.069372,Stormy,Wet,Urban Road,Daylight,Severe,3,1
A01909,2025-11-11,08:00,Morning,Market Road,19.002102,72.985622,Clear,Dry,Urban Road,Daylight,Moderate,2,1
A01910,2025-11-11,17:50,Evening,Main Highway,19.010506,72.941098,Cloudy,Dry,Highway,Daylight,Moderate,2,1
A01911,2025-11-12,11:30,Morning,Bridge Road,19.158107,72.881019,Rainy,Slippery,Expressway,Daylight,Moderate,2,0
A01912,2025-11-12,07:20,Morning,Main Highway,18.921993,72.797201,Clear,Dry,Residential Road,Daylight,Moderate,1,0
A01913,2025-11-13,07:40,Morning,Expressway,18.932324,72.997631,Clear,Dry,Residential Road,Daylight,Moderate,3,1
A01914,2025-11-13,17:00,Evening,Bridge Road,18.975482,73.03478,Clear,Dry,Highway,Daylight,Minor,2,2
A01915,2025-11-14,19:10,Evening,Junction Road,19.248825,72.794037,Clear,Poor,Intersection,Dusk,Minor,2,0
A01916,2025-11-14,14:10,Afternoon,City Center,19.151442,72.923099,Cloudy,Dry,Highway,Daylight,Minor,2,1
A01917,2025-11-15,06:40,Morning,Bridge Road,19.192148,72.919696,Clear,Dry,Urban Road,Daylight,Moderate,3,0
A01918,2025-11-16,10:00,Morning,Residential Area,19.048145,72.872469,Clear,Poor,Urban Road,Daylight,Minor,3,1
A01919,2025-11-16,19:30,Evening,College Road,18.985288,73.02627,Cloudy,Dry,Highway,Dusk,Moderate,3,1
A01920,2025-11-17,15:20,Afternoon,Main Highway,18.915185,72.784835,Foggy,Dry,Urban Road,Daylight,Minor,2,0
A01921,2025-11-17,03:00,Night,Main Highway,19.095414,72.821757,Rainy,Dry,Expressway,Dark,Severe,2,2
A01922,2025-11-18,05:10,Morning,Industrial Area,19.129712,72.750561,Rainy,Wet,Expressway,Dark,Minor,2,1
A01923,2025-11-18,21:40,Night,Bridge Road,19.258801,72.880545,Rainy,Wet,Intersection,Dark,Minor,2,1
A01924,2025-11-19,02:40,Night,Airport Road,19.252837,72.851912,Clear,Dry,Urban Road,Dark,Severe,2,3
A01925,2025-11-19,08:20,Morning,Ring Road,19.069874,73.053448,Rainy,Wet,Residential Road,Daylight,Minor,2,0
A01926,2025-11-20,09:40,Morning,Main Highway,19.069431,73.011034,Clear,Wet,Highway,Daylight,Fatal,3,1
A01927,2025-11-21,13:40,Afternoon,Expressway,18.964449,72.779565,Cloudy,Wet,Urban Road,Daylight,Minor,4,1
A01928,2025-11-21,10:00,Morning,Bridge Road,19.00298,73.009335,Cloudy,Wet,Highway,Daylight,Minor,3,1
A01929,2025-11-22,17:30,Evening,Residential Area,19.270265,72.98639,Clear,Dry,Urban Road,Daylight,Moderate,2,1
A01930,2025-11-22,21:20,Night,Ring Road,18.956414,72.848603,Rainy,Wet,Urban Road,Dark,Severe,2,0
A01931,2025-11-23,11:00,Morning,Station Road,19.28748,72.755411,Foggy,Dry,Urban Road,Daylight,Minor,2,0
A01932,2025-11-23,22:30,Night,College Road,19.101895,72.790307,Clear,Dry,Residential Road,Dark,Severe,3,2
A01933,2025-11-24,11:00,Morning,Bridge Road,19.082643,72.837479,Rainy,Slippery,Intersection,Daylight,Moderate,3,3
A01934,2025-11-24,12:50,Afternoon,City Center,18.969855,73.035818,Clear,Dry,Urban Road,Daylight,Severe,5,3
A01935,2025-11-25,12:00,Afternoon,Ring Road,19.164617,72.912859,Cloudy,Dry,Intersection,Daylight,Minor,2,0
A01936,2025-11-25,18:40,Evening,Junction Road,19.083938,73.071438,Cloudy,Dry,Expressway,Dusk,Minor,3,1
A01937,2025-11-26,18:30,Evening,Station Road,19.048265,73.026202,Cloudy,Dry,Urban Road,Dusk,Severe,2,3
A01938,2025-11-27,22:20,Night,Expressway,19.005806,72.850488,Foggy,Wet,Residential Road,Dark,Severe,4,3
A01939,2025-11-27,13:20,Afternoon,Bridge Road,18.926595,73.045877,Foggy,Dry,Highway,Daylight,Moderate,3,2
A01940,2025-11-28,03:30,Night,Bridge Road,19.107731,72.790854,Rainy,Wet,Expressway,Dark,Minor,3,1
A01941,2025-11-28,12:40,Afternoon,Ring Road,19.025163,72.762641,Clear,Dry,Residential Road,Daylight,Minor,2,1
A01942,2025-11-29,07:10,Morning,Ring Road,19.183146,72.962988,Foggy,Dry,Intersection,Daylight,Moderate,3,2
A01943,2025-11-29,22:00,Night,Ring Road,19.189409,72.86961,Clear,Dry,Residential Road,Dark,Minor,2,0
A01944,2025-11-30,20:40,Evening,Market Road,19.032843,72.865299,Rainy,Dry,Expressway,Dusk,Minor,1,0
A01945,2025-11-30,22:50,Night,College Road,19.167648,72.990523,Clear,Dry,Expressway,Dark,Minor,1,1
A01946,2025-12-01,18:30,Evening,Junction Road,19.00347,73.047536,Clear,Dry,Urban Road,Dusk,Moderate,2,0
A01947,2025-12-01,11:00,Morning,Main Highway,19.190869,72.862761,Cloudy,Dry,Urban Road,Daylight,Minor,3,1
A01948,2025-12-02,17:20,Evening,Ring Road,18.906431,72.863755,Clear,Dry,Urban Road,Daylight,Moderate,1,0
A01949,2025-12-03,05:10,Morning,Ring Road,18.960644,72.936848,Clear,Dry,Urban Road,Dark,Moderate,2,0
